GMT,x1950,x1951,x1952,x1953,x1954,x1955,x1956,x1957,x1958,x1959,x1960,x1961,x1962,x1963,x1964,x1965,x1966,x1967,x1968,x1969,x1970,x1971,x1972,x1973,x1974,x1975,x1976,x1977,x1978,x1979,x1980,x1981,x1982,x1983,x1984,x1985,x1986,x1987,x1988,x1989,x1990,x1991,x1992,x1993,x1994,x1995,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008
2/2/2019 12:00,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508,0.68508
2/2/2019 13:00,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908,0.71908
2/2/2019 14:00,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908,0.74908
2/2/2019 15:00,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693,0.82693
2/2/2019 16:00,0.91243,0.91275,0.91256,0.91244,0.91239,0.91233,0.91235,0.91239,0.91253,0.91239,0.91249,0.91262,0.91251,0.9125,0.9125,0.91233,0.91233,0.91253,0.91269,0.91236,0.91254,0.91238,0.91235,0.91239,0.91244,0.91266,0.91247,0.91246,0.91259,0.91244,0.91233,0.91233,0.91235,0.91233,0.91246,0.9124,0.91267,0.91312,0.91254,0.91249,0.91255,0.9126,0.91233,0.91242,0.9125,0.91255,0.91233,0.91239,0.9127,0.9124,0.91254,0.91261,0.91237,0.91245,0.91262,0.91233,0.91253,0.91239,0.9127
2/2/2019 17:00,1.01354,1.01995,1.01612,1.0138,1.01277,1.01157,1.01201,1.01273,1.01549,1.01266,1.01469,1.01717,1.01505,1.01492,1.015,1.01157,1.01157,1.01548,1.01873,1.01215,1.0157,1.01262,1.01205,1.01282,1.01366,1.01803,1.01439,1.01415,1.01664,1.01373,1.01157,1.01157,1.01201,1.01157,1.01419,1.01296,1.01821,1.02734,1.01578,1.01464,1.01597,1.01697,1.01157,1.01342,1.01486,1.01585,1.01157,1.0128,1.01883,1.01299,1.01577,1.0171,1.01241,1.01385,1.01735,1.01157,1.01547,1.01275,1.0188
2/2/2019 18:00,1.15854,1.18375,1.16862,1.15956,1.15558,1.15099,1.15265,1.15545,1.16615,1.15518,1.16302,1.17274,1.16441,1.16393,1.16421,1.15099,1.15099,1.16611,1.1789,1.1532,1.16697,1.15501,1.15282,1.15577,1.15903,1.17612,1.16186,1.16092,1.17066,1.1593,1.15099,1.15099,1.15265,1.15099,1.16109,1.15631,1.17683,1.21388,1.16728,1.16283,1.168,1.17194,1.15099,1.15808,1.16367,1.16756,1.15099,1.1557,1.17929,1.15643,1.16723,1.17246,1.15419,1.15978,1.17346,1.15099,1.16604,1.15552,1.17918
2/2/2019 19:00,1.2727,1.3398,1.29912,1.27535,1.26504,1.25327,1.25752,1.26472,1.2926,1.26401,1.28438,1.31006,1.288,1.28675,1.28748,1.25327,1.25327,1.29248,1.32661,1.25894,1.29476,1.26357,1.25794,1.26554,1.27397,1.31911,1.28133,1.27889,1.30451,1.27468,1.25327,1.25327,1.25751,1.25327,1.27932,1.26694,1.32102,1.42489,1.29556,1.28388,1.29748,1.30792,1.25327,1.27151,1.28607,1.29629,1.25327,1.26537,1.32768,1.26724,1.29543,1.3093,1.26146,1.27592,1.31197,1.25327,1.29231,1.26491,1.32737
2/2/2019 20:00,1.35769,1.50752,1.41515,1.36337,1.34139,1.31662,1.32552,1.34071,1.40079,1.33921,1.38287,1.4395,1.39075,1.38801,1.38961,1.31662,1.31662,1.40055,1.47703,1.3285,1.40554,1.33827,1.32642,1.34245,1.36042,1.45993,1.37627,1.371,1.42711,1.36194,1.31662,1.31662,1.32551,1.31662,1.37193,1.34543,1.46427,1.71857,1.40731,1.38179,1.41153,1.43472,1.31662,1.35516,1.38654,1.40892,1.31662,1.3421,1.47948,1.34607,1.40703,1.43782,1.33382,1.36459,1.44381,1.31662,1.40015,1.3411,1.47878
2/2/2019 21:00,1.414,1.70859,1.52384,1.42471,1.38351,1.33774,1.35411,1.38225,1.49604,1.37947,1.46169,1.57154,1.47674,1.47151,1.47457,1.33774,1.33774,1.49558,1.64644,1.35963,1.50521,1.37772,1.35577,1.3855,1.41915,1.6121,1.44912,1.43912,1.54719,1.422,1.33774,1.33774,1.3541,1.33774,1.44088,1.39105,1.62078,2.17673,1.50863,1.45961,1.51682,1.56213,1.33774,1.40926,1.46869,1.51175,1.33774,1.38484,1.65139,1.39224,1.50809,1.56822,1.36947,1.427,1.58006,1.33774,1.49481,1.38299,1.64999
