GMT,x1950,x1951,x1952,x1953,x1954,x1955,x1956,x1957,x1958,x1959,x1960,x1961,x1962,x1963,x1964,x1965,x1966,x1967,x1968,x1969,x1970,x1971,x1972,x1973,x1974,x1975,x1976,x1977,x1978,x1979,x1980,x1981,x1982,x1983,x1984,x1985,x1986,x1987,x1988,x1989,x1990,x1991,x1992,x1993,x1994,x1995,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008
2/4/2019 12:00,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723,2.08723
2/4/2019 13:00,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824,2.17824
2/4/2019 14:00,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392,2.28392
2/4/2019 15:00,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676,2.40676
2/4/2019 16:00,2.29055,2.29052,2.29056,2.29061,2.29064,2.29046,2.29046,2.29048,2.2905,2.29067,2.29054,2.29065,2.29063,2.29061,2.29058,2.29068,2.29046,2.29061,2.29051,2.29046,2.29063,2.29057,2.29046,2.29046,2.29049,2.29046,2.29048,2.29059,2.29065,2.29059,2.29056,2.29062,2.29053,2.29052,2.29071,2.2905,2.29047,2.29056,2.29051,2.29046,2.29048,2.29056,2.29062,2.29083,2.29052,2.29068,2.29055,2.29049,2.29047,2.29048,2.2906,2.29068,2.29056,2.29065,2.29054,2.2906,2.29051,2.29066,2.29047
2/4/2019 17:00,2.1664,2.16626,2.16647,2.16671,2.16681,2.16598,2.16598,2.16609,2.16618,2.16697,2.16635,2.1669,2.1668,2.16668,2.16655,2.16701,2.16598,2.16671,2.16622,2.166,2.1668,2.16649,2.16598,2.16598,2.16613,2.16598,2.16609,2.1666,2.16688,2.16661,2.16643,2.16676,2.16631,2.16628,2.16716,2.16616,2.166,2.16645,2.16623,2.16598,2.16607,2.16646,2.16674,2.16772,2.16625,2.16703,2.16642,2.16614,2.16602,2.16606,2.16665,2.16703,2.16647,2.16686,2.16637,2.16664,2.16624,2.16694,2.16604
2/4/2019 18:00,2.04406,2.04366,2.04425,2.04494,2.04521,2.04288,2.04289,2.04318,2.04343,2.04564,2.04393,2.04545,2.04518,2.04486,2.04449,2.04577,2.04288,2.04493,2.04354,2.04293,2.04518,2.04431,2.04288,2.04288,2.04329,2.04288,2.04318,2.04461,2.0454,2.04465,2.04415,2.04506,2.04382,2.04373,2.04619,2.04338,2.04295,2.0442,2.04358,2.04288,2.04312,2.04424,2.04502,2.04775,2.04364,2.04582,2.04413,2.04333,2.04298,2.04311,2.04475,2.04582,2.04426,2.04536,2.04398,2.04471,2.04361,2.04557,2.04304
2/4/2019 19:00,1.92906,1.92816,1.92948,1.93103,1.93165,1.9264,1.92643,1.92708,1.92763,1.93261,1.92877,1.93217,1.93159,1.93084,1.93002,1.93291,1.9264,1.931,1.92788,1.92651,1.93157,1.9296,1.9264,1.9264,1.92733,1.9264,1.92708,1.93029,1.93206,1.93037,1.92925,1.9313,1.9285,1.92832,1.93385,1.92753,1.92656,1.92937,1.92797,1.9264,1.92695,1.92946,1.9312,1.93738,1.92812,1.93301,1.92921,1.9274,1.92664,1.92691,1.9306,1.93301,1.92951,1.93197,1.92887,1.93052,1.92803,1.93245,1.92676
2/4/2019 20:00,1.82358,1.82178,1.8244,1.8275,1.82873,1.81828,1.81835,1.81963,1.82073,1.83065,1.82299,1.82978,1.82861,1.82713,1.8255,1.83126,1.81828,1.82744,1.82123,1.8185,1.82858,1.82466,1.81828,1.81828,1.82014,1.81828,1.81965,1.82603,1.82955,1.82619,1.82395,1.82804,1.82246,1.82211,1.83314,1.82053,1.81861,1.82418,1.8214,1.81828,1.81937,1.82438,1.82784,1.8402,1.8217,1.83146,1.82387,1.82028,1.81876,1.8193,1.82665,1.83145,1.82447,1.82937,1.82319,1.82649,1.82153,1.83034,1.81901
2/4/2019 21:00,1.72753,1.72429,1.72903,1.73462,1.73685,1.71799,1.71811,1.72042,1.7224,1.74033,1.72647,1.73876,1.73664,1.73395,1.731,1.74143,1.71799,1.7345,1.7233,1.71838,1.73658,1.72949,1.71799,1.71799,1.72133,1.71799,1.72045,1.73197,1.73835,1.73225,1.72821,1.7356,1.72552,1.72488,1.74484,1.72203,1.71857,1.72863,1.7236,1.71799,1.71994,1.72898,1.73524,1.75769,1.72415,1.7418,1.72807,1.72158,1.71884,1.71982,1.73308,1.74177,1.72915,1.738,1.72684,1.7328,1.72384,1.73976,1.71929
