GMT,x1950,x1951,x1952,x1953,x1954,x1955,x1956,x1957,x1958,x1959,x1960,x1961,x1962,x1963,x1964,x1965,x1966,x1967,x1968,x1969,x1970,x1971,x1972,x1973,x1974,x1975,x1976,x1977,x1978,x1979,x1980,x1981,x1982,x1983,x1984,x1985,x1986,x1987,x1988,x1989,x1990,x1991,x1992,x1993,x1994,x1995,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008
1/15/2016 12:00,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484
1/15/2016 13:00,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484,5.8446484
1/15/2016 14:00,5.6415887,5.6416245,5.6415887,5.641695,5.641695,5.6416245,5.64286,5.6416245,5.641695,5.641695,5.6415887,5.6416593,5.6415887,5.6415887,5.6415887,5.6416593,5.6416593,5.641695,5.6416593,5.6416245,5.641695,5.642048,5.6416245,5.6416593,5.6418004,5.6416245,5.641695,5.6415887,5.6424713,5.6416245,5.641695,5.64173,5.6416245,5.6416593,5.6416245,5.641695,5.6416245,5.6415887,5.6416245,5.6416245,5.6416245,5.641695,5.6416245,5.6416245,5.6416593,5.6416245,5.642613,5.6416593,5.64173,5.64173,5.641836,5.6415887,5.6415887,5.641695,5.641695,5.641695,5.6416245,5.6415887,5.6416245
1/15/2016 15:00,5.415151,5.4156456,5.415257,5.416281,5.416352,5.415716,5.4265227,5.4155045,5.4163165,5.4160695,5.4151864,5.415716,5.415363,5.415363,5.4153986,5.4157867,5.4158926,5.4162107,5.4159636,5.415434,5.416246,5.419318,5.4155045,5.4159985,5.417235,5.4155045,5.416246,5.4153986,5.42292,5.415716,5.4161754,5.416528,5.4155045,5.4157867,5.415716,5.4163165,5.415681,5.4152217,5.4155397,5.415469,5.4156456,5.4160695,5.415681,5.4156456,5.4157867,5.4156456,5.424298,5.4157515,5.416352,5.416423,5.417517,5.4152923,5.415363,5.4163165,5.416105,5.4162107,5.415469,5.4151864,5.4155045
1/15/2016 16:00,5.185005,5.186665,5.185323,5.18889,5.1891017,5.1868773,5.2247343,5.1862416,5.1889963,5.1881485,5.1851115,5.186948,5.1856413,5.185712,5.1858177,5.1871243,5.1875834,5.1886783,5.18776,5.185994,5.188749,5.1994843,5.1862416,5.187866,5.192281,5.1861353,5.1887136,5.1858177,5.212092,5.1869125,5.1884665,5.1898084,5.186171,5.187195,5.1869125,5.189067,5.186842,5.185147,5.186312,5.18603,5.186665,5.188078,5.186842,5.186701,5.1871243,5.1867356,5.216965,5.1870537,5.1891723,5.1894555,5.193234,5.1854296,5.1857467,5.1889963,5.1882544,5.1886783,5.1860647,5.1851115,5.186206
1/15/2016 17:00,4.969021,4.9731174,4.969798,4.978591,4.9791207,4.973647,5.067478,4.9720936,4.9788737,4.9767904,4.9692683,4.973859,4.970646,4.970822,4.971034,4.9742475,4.9753776,4.9780617,4.975872,4.971458,4.978238,5.004724,4.9720936,4.976049,4.9868903,4.971811,4.9781675,4.971034,5.0359426,4.9737535,4.977567,4.9808865,4.9719167,4.974459,4.973683,4.97905,4.9735765,4.969374,4.97227,4.971599,4.973188,4.9766135,4.9735417,4.9732237,4.9742475,4.9732943,5.0480905,4.9740357,4.9792976,4.9799685,4.989327,4.9700804,4.970822,4.9788737,4.9770374,4.9780617,4.9716697,4.969374,4.9719872
1/15/2016 18:00,4.7687163,4.777227,4.7703404,4.7887044,4.7897286,4.778357,4.977002,4.7750726,4.7892694,4.78489,4.7692103,4.778781,4.772142,4.772424,4.7729187,4.7796283,4.781924,4.7875385,4.782948,4.773766,4.787963,4.8435125,4.7751083,4.7833714,4.8060794,4.774543,4.787822,4.772954,4.9095864,4.778534,4.7865148,4.7934365,4.774755,4.780052,4.7784276,4.7896223,4.77818,4.769458,4.775497,4.774084,4.777368,4.784572,4.7781096,4.7774744,4.779593,4.777651,4.9355073,4.779169,4.7901173,4.7915297,4.8111286,4.7709055,4.77246,4.7892694,4.785455,4.7875385,4.774225,4.7693872,4.774861
1/15/2016 19:00,4.5755095,4.5915427,4.578617,4.6132965,4.6152387,4.5936966,4.974601,4.587552,4.6143203,4.606092,4.5764275,4.594544,4.581972,4.582573,4.58342,4.596133,4.600442,4.611107,4.6024194,4.58508,4.6118836,4.717439,4.5876226,4.6031966,4.6462092,4.5864925,4.6116014,4.5834904,4.844078,4.594085,4.609164,4.6222663,4.586916,4.5969105,4.593873,4.6150265,4.593379,4.5769224,4.588329,4.5856805,4.5918603,4.6054916,4.593273,4.5920367,4.596028,4.5923905,4.894154,4.5952854,4.6159806,4.618629,4.6557803,4.579677,4.5826077,4.614356,4.607116,4.611107,4.585927,4.5767813,4.587128
1/15/2016 20:00,4.3821616,4.409425,4.3874235,4.446399,4.449719,4.413027,5.0654297,4.402609,4.4480944,4.4341097,4.383751,4.414545,4.3931446,4.3941336,4.3956165,4.417229,4.424575,4.442656,4.4278593,4.3984065,4.4439626,4.623891,4.4027147,4.4292006,4.5026555,4.400808,4.443468,4.395723,4.840723,4.413733,4.4393363,4.46162,4.4015145,4.418536,4.413345,4.4493303,4.4125323,4.384563,4.403916,4.3994308,4.4099193,4.4331207,4.4123206,4.4102373,4.4170527,4.410837,4.926749,4.415746,4.4509196,4.4554753,4.5187235,4.389225,4.394204,4.4482,4.4359107,4.442656,4.399819,4.3843513,4.4019027
1/15/2016 21:00,4.1883903,4.229885,4.1963716,4.285788,4.291156,4.2353234,5.215694,4.2195377,4.2883306,4.2673182,4.190862,4.237725,4.205412,4.2068954,4.208908,4.2418566,4.2530866,4.2803144,4.257854,4.2131457,4.282045,4.5533323,4.2199616,4.2600083,4.375805,4.216889,4.281515,4.209226,4.878898,4.2364182,4.2750173,4.3088837,4.2180195,4.2437987,4.2362065,4.2904143,4.2344756,4.1922393,4.2217274,4.214629,4.230662,4.265941,4.2344403,4.2314034,4.241645,4.231933,5.0077257,4.2394905,4.2925687,4.299667,4.394875,4.199338,4.207001,4.2886133,4.269932,4.2801375,4.2153,4.1919217,4.21862
