GMT,x1950,x1951,x1952,x1953,x1954,x1955,x1956,x1957,x1958,x1959,x1960,x1961,x1962,x1963,x1964,x1965,x1966,x1967,x1968,x1969,x1970,x1971,x1972,x1973,x1974,x1975,x1976,x1977,x1978,x1979,x1980,x1981,x1982,x1983,x1984,x1985,x1986,x1987,x1988,x1989,x1990,x1991,x1992,x1993,x1994,x1995,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008
1/16/2016 12:00,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327,4.6965327
1/16/2016 13:00,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543,4.815543
1/16/2016 14:00,4.9623466,4.9606867,4.962064,4.9598746,4.9660544,4.961075,4.96217,4.9577203,4.9590974,4.959133,4.9604397,4.958462,4.958003,4.9580736,4.9643593,4.95938,4.958179,4.9643593,4.964607,4.970292,4.9633703,4.9668317,4.95938,4.9624877,4.9675374,4.9582148,4.958356,4.959733,4.9619226,4.96104,4.962982,4.9627,4.958462,4.960369,4.9584265,4.958921,4.9660544,4.959804,4.964254,4.960545,4.962735,4.9586034,4.96157,4.9588857,4.9660544,4.960404,4.9640064,4.961711,4.96443,4.9601216,4.9630527,4.9592743,4.9582853,4.9609337,4.9643593,4.9634767,4.9619584,4.9660544,4.9660544
1/16/2016 15:00,5.1122217,5.0970716,5.109785,5.089938,5.14676,5.100886,5.110845,5.0704446,5.0828047,5.083017,5.094812,5.077049,5.0729876,5.0736585,5.1310096,5.0853124,5.074506,5.1310096,5.1330223,5.1866302,5.121898,5.153823,5.085383,5.113599,5.1604266,5.0747533,5.075989,5.088561,5.108479,5.100321,5.118049,5.1157537,5.076907,5.0942116,5.0768013,5.08118,5.14676,5.0890555,5.129844,5.096012,5.11593,5.078355,5.1053705,5.0807567,5.14676,5.0947766,5.1276193,5.1066422,5.1313977,5.0920925,5.118967,5.084535,5.075601,5.0993323,5.1310096,5.1227107,5.1087613,5.14676,5.14676
1/16/2016 16:00,5.3009787,5.246135,5.29215,5.220673,5.428712,5.2598724,5.2959642,5.1517744,5.195282,5.196059,5.238048,5.175011,5.1606383,5.1630044,5.369913,5.204217,5.165971,5.369913,5.377435,5.5814834,5.3363996,5.4554453,5.204393,5.3059583,5.480448,5.166889,5.1712685,5.215729,5.2873473,5.2578945,5.3222027,5.313833,5.1744814,5.235894,5.1740937,5.1895967,5.428712,5.217495,5.3656044,5.242321,5.3145046,5.179602,5.276153,5.187972,5.428712,5.237907,5.3573413,5.2807436,5.3713613,5.228301,5.3255577,5.2014265,5.1698556,5.2543283,5.369913,5.33933,5.2883716,5.428712,5.428712
1/16/2016 17:00,5.57495,5.4336915,5.5519953,5.3692417,5.9171844,5.468794,5.561919,5.1982484,5.305676,5.3076534,5.4131737,5.2553873,5.220002,5.2258296,5.7572093,5.32803,5.2331038,5.7572093,5.777515,6.3535676,5.667898,5.99131,5.3284535,5.587946,6.061445,5.235364,5.24617,5.3568463,5.539565,5.463744,5.6305003,5.6085696,5.2540812,5.4077353,5.2531276,5.291515,5.9171844,5.361296,5.7456613,5.4240503,5.6103,5.266759,5.510607,5.2875595,5.9171844,5.4128203,5.723554,5.522402,5.7610583,5.388524,5.639293,5.321038,5.242639,5.4545975,5.7572093,5.6756673,5.5422134,5.9171844,5.9171844
1/16/2016 18:00,6.019526,5.7023654,5.9671197,5.5618486,6.8464546,5.780022,5.989756,5.200826,5.4256396,5.4298778,5.657375,5.319625,5.245853,5.257966,6.4489527,5.4732437,5.2730446,6.4489527,6.498287,8.031544,6.235582,7.037825,5.474162,6.0494027,7.223227,5.277777,5.3003078,5.5351152,5.938938,5.768757,6.1479306,6.0969715,5.3168707,5.6454735,5.3148932,5.395693,6.8464546,5.5446854,6.421089,5.681247,6.101068,5.3434625,5.8734646,5.3872876,6.8464546,5.6565976,6.36787,5.9000926,6.458311,5.6036606,6.1684837,5.4583764,5.2929626,5.7484865,6.4489527,6.253945,5.9449067,6.8464546,6.8464546
1/16/2016 19:00,6.741429,6.10301,6.634037,5.828686,8.508751,6.256806,6.680264,5.14676,5.5676403,5.575656,6.014618,5.367653,5.230067,5.252562,7.651099,5.658293,5.2806377,7.651099,7.759162,11.107452,7.1923265,8.906854,5.660094,6.8029113,9.293372,5.2894664,5.3315263,5.7770915,6.576545,6.234416,7.0077724,6.9015455,5.3624263,5.991275,5.358789,5.5108542,8.508751,5.795561,7.590464,6.0614095,6.910021,5.412326,6.444009,5.4949627,8.758751,6.0130286,7.475197,6.4977927,7.6715817,5.9097333,7.050856,5.6299706,5.3177886,6.194122,7.651099,7.2312784,6.5887284,8.758751,8.508751
1/16/2016 20:00,7.746131,6.64389,7.5555024,6.174805,10.777648,6.903417,7.6338305,5.034459,5.734255,5.7474265,6.4883995,5.4002132,5.171974,5.209196,9.287652,5.8862844,5.255741,9.287652,9.4651785,16.099073,8.539969,11.457032,5.8892508,7.849815,12.123702,5.2703614,5.340178,6.086095,7.463861,6.8634057,8.214969,8.021691,5.392091,6.449694,5.3855224,5.6390815,10.777648,6.117701,9.18697,6.5687757,8.042104,5.475504,7.225416,5.6124187,11.027648,6.4855385,9.00411,7.3192472,9.347299,6.310908,8.286904,5.838433,5.3174005,6.7956724,9.287652,8.597532,7.4759035,11.027648,10.777648
1/16/2016 21:00,8.83513,7.247629,8.549151,6.5547557,13.172442,7.608051,8.65446,4.8810873,5.907049,5.9248476,7.002793,5.4171643,5.081922,5.1366243,10.972655,6.1286135,5.2050643,10.972655,11.22851,20.786743,9.928048,14.133706,6.132569,8.969644,15.058563,5.226571,5.3292303,6.4189706,8.446562,7.5441666,9.486085,9.20279,5.4083,6.950633,5.3955517,5.7672033,13.172442,6.4666805,10.824193,7.122121,9.24757,5.532714,8.071662,5.727721,13.422442,6.9978137,10.58363,8.209636,11.147498,6.7477503,9.571617,6.057631,5.2955756,7.4511833,10.972655,9.981973,8.431801,13.422442,13.172442
