GMT,x1950,x1951,x1952,x1953,x1954,x1955,x1956,x1957,x1958,x1959,x1960,x1961,x1962,x1963,x1964,x1965,x1966,x1967,x1968,x1969,x1970,x1971,x1972,x1973,x1974,x1975,x1976,x1977,x1978,x1979,x1980,x1981,x1982,x1983,x1984,x1985,x1986,x1987,x1988,x1989,x1990,x1991,x1992,x1993,x1994,x1995,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008
1/13/2016 12:00,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683,7.7188683
1/13/2016 13:00,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933,8.457933
1/13/2016 14:00,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064,9.491064
1/13/2016 15:00,10.99335,10.995751,10.997341,11.187581,10.991761,11.00225,11.005852,11.029759,10.9971285,10.994445,10.990825,10.995928,10.993845,10.994127,11.016975,11.035551,11.019094,11.007052,11.016623,11.057977,11.059106,10.994092,11.002673,11.011961,11.020436,11.003415,10.996176,11.072844,11.068958,11.007123,11.098976,11.009242,11.009454,10.999847,10.999884,11.010549,11.012631,11.008006,11.028629,11.004228,11.043885,11.005392,10.991619,11.0487585,11.005428,11.137787,10.996317,10.9920435,11.003556,11.007971,11.054763,11.02026,10.999318,11.142343,11.032232,10.995363,11.022767,10.990455,11.069948
1/13/2016 16:00,12.1622305,12.169328,12.174096,12.7532215,12.157498,12.188575,12.199382,12.270505,12.17339,12.165549,12.15485,12.1699295,12.163679,12.164561,12.232365,12.287809,12.238651,12.202842,12.231271,12.35526,12.358686,12.164455,12.189917,12.217428,12.242678,12.192107,12.170635,12.400109,12.388421,12.203018,12.479603,12.209446,12.209975,12.181547,12.181654,12.213296,12.219476,12.205738,12.267115,12.194472,12.312777,12.1979685,12.15711,12.327468,12.198004,12.598614,12.171023,12.1583805,12.192425,12.205597,12.3456545,12.242147,12.179923,12.612669,12.277992,12.168163,12.24974,12.15379,12.391352
1/13/2016 17:00,12.702228,12.7172,12.727195,14.155778,12.692198,12.757777,12.780696,12.932197,12.725677,12.70922,12.68667,12.71833,12.705298,12.707101,12.85069,12.969206,12.864145,12.788077,12.848324,13.114738,13.122083,12.706888,12.760637,12.818871,12.87262,12.765299,12.71985,13.212135,13.186709,12.78836,13.397925,12.802062,12.803157,12.742945,12.743192,12.810184,12.823321,12.794116,12.924886,12.770244,13.022848,12.777695,12.6914215,13.054562,12.777764,13.72374,12.720696,12.694069,12.765935,12.793834,13.093796,12.8714905,12.73952,13.762586,12.948158,12.714693,12.887699,12.684393,13.193066
1/13/2016 18:00,12.646995,12.673728,12.691491,15.326354,12.629126,12.746123,12.787124,13.059789,12.6888075,12.659496,12.6193075,12.675741,12.652433,12.655647,12.912772,13.12685,12.936964,12.800296,12.908501,13.409898,13.426353,12.655258,12.751314,12.855634,12.952219,12.759614,12.678425,13.629025,13.57171,12.800861,14.015191,12.825439,12.827453,12.719637,12.720096,12.840024,12.863615,12.811209,13.04651,12.768442,13.224248,12.781755,12.627784,13.281917,12.781897,14.571751,12.6798725,12.632445,12.760743,12.8106785,13.362965,12.950207,12.713492,14.638742,13.08864,12.669209,12.979483,12.615282,13.586082
1/13/2016 19:00,12.082949,12.123596,12.151883,16.390385,12.053002,12.237909,12.302889,12.736199,12.147327,12.100888,12.037746,12.126739,12.090082,12.095133,12.507607,12.842497,12.54151,12.323265,12.495531,13.253878,13.273124,12.094532,12.245926,12.411341,12.564959,12.259205,12.1310835,13.563587,13.485647,12.324289,14.14296,12.363348,12.366879,12.195886,12.196839,12.386267,12.423984,12.340605,12.715258,12.273966,12.998729,12.294483,12.050813,13.091147,12.294342,15.024378,12.133166,12.058299,12.261041,12.339934,13.198822,12.56337,12.186492,15.139115,12.784086,12.116498,12.609844,12.031249,13.500727
1/13/2016 20:00,11.2107115,11.244508,11.285686,17.109852,11.145733,11.401941,11.494288,12.114308,11.27615,11.210324,11.1274395,11.248464,11.199517,11.207004,11.833663,12.262947,11.842174,11.518056,11.770662,12.871914,12.901791,11.206016,11.411688,11.647202,11.868907,11.431323,11.255527,13.2330065,13.164743,11.520597,14.074767,11.577031,11.586001,11.341447,11.345473,11.6083555,11.665388,11.542847,12.086268,11.460387,12.491928,11.482918,11.141177,12.625629,11.478962,15.290369,11.255455,11.152656,11.434783,11.544294,12.785958,11.880102,11.332335,15.4809265,12.196627,11.234514,11.945964,11.117375,13.157045
1/13/2016 21:00,10.325656,10.307468,10.360865,17.524551,10.188847,10.489799,10.603582,11.379411,10.341477,10.260465,10.1746855,10.310929,10.258347,10.268093,11.139305,11.563823,11.049712,10.620533,10.945498,12.369845,12.408444,10.26654,10.497745,10.78284,11.066698,10.523807,10.321877,12.878094,12.828653,10.626254,13.949117,10.693388,10.712598,10.41299,10.424573,10.726513,10.805829,10.650232,11.347733,10.579534,11.874345,10.591222,10.1797,12.051307,10.577202,15.428519,10.314461,10.195946,10.530234,10.657402,12.256945,11.113879,10.412212,15.747092,11.521057,10.295179,11.195209,10.1601715,12.759648
