pst, cfs, stage_ft
10/14/14 0:45,"	4.59	","	-0.09	"
10/14/14 1:00,"	4.59	","	-0.09	"
10/14/14 1:15,"	4.59	","	-0.09	"
10/14/14 1:30,"	4.59	","	-0.09	"
10/14/14 1:45,"	4.59	","	-0.09	"
10/14/14 2:00,"	4.59	","	-0.09	"
10/14/14 2:15,"	4.59	","	-0.09	"
10/14/14 2:30,"	4.59	","	-0.09	"
10/14/14 2:45,"	4.59	","	-0.09	"
10/14/14 3:00,"	4.59	","	-0.09	"
10/14/14 3:15,"	4.59	","	-0.09	"
10/14/14 3:30,"	4.59	","	-0.09	"
10/14/14 3:45,"	4.59	","	-0.09	"
10/14/14 4:00,"	4.59	","	-0.09	"
10/14/14 4:15,"	4.59	","	-0.09	"
10/14/14 4:30,"	4.59	","	-0.09	"
10/14/14 4:45,"	4.59	","	-0.09	"
10/14/14 5:00,"	4.59	","	-0.09	"
10/14/14 5:15,"	4.59	","	-0.09	"
10/14/14 5:30,"	4.59	","	-0.09	"
10/14/14 5:45,"	4.59	","	-0.09	"
10/14/14 6:00,"	4.59	","	-0.09	"
10/14/14 6:15,"	4.59	","	-0.09	"
10/14/14 6:30,"	4.59	","	-0.09	"
10/14/14 6:45,"	4.59	","	-0.09	"
10/14/14 7:00,"	4.59	","	-0.09	"
10/14/14 7:15,"	4.59	","	-0.09	"
10/14/14 7:30,"	4.59	","	-0.09	"
10/14/14 7:45,"	4.59	","	-0.09	"
10/14/14 8:00,"	4.59	","	-0.09	"
10/14/14 8:15,"	4.59	","	-0.09	"
10/14/14 8:30,"	4.59	","	-0.09	"
10/14/14 8:45,"	4.59	","	-0.09	"
10/14/14 9:00,"	4.59	","	-0.09	"
10/14/14 9:15,"	4.59	","	-0.09	"
10/14/14 9:30,"	4.59	","	-0.09	"
10/14/14 9:45,"	4.59	","	-0.09	"
10/14/14 10:00,"	4.59	","	-0.09	"
10/14/14 10:15,"	4.59	","	-0.09	"
10/14/14 10:30,"	4.59	","	-0.09	"
10/14/14 10:45,"	4.59	","	-0.09	"
10/14/14 11:00,"	4.59	","	-0.09	"
10/14/14 11:15,"	4.59	","	-0.09	"
10/14/14 11:30,"	4.59	","	-0.09	"
10/14/14 11:45,"	4.59	","	-0.09	"
10/14/14 12:00,"	4.59	","	-0.09	"
10/14/14 12:15,"	4.59	","	-0.09	"
10/14/14 12:30,"	4.59	","	-0.09	"
10/14/14 12:45,"	4.59	","	-0.09	"
10/14/14 13:00,"	4.59	","	-0.09	"
10/14/14 13:15,"	4.59	","	-0.09	"
10/14/14 13:30,"	4.59	","	-0.09	"
10/14/14 13:45,"	4.59	","	-0.09	"
10/14/14 14:00,"	4.59	","	-0.09	"
10/14/14 14:15,"	4.59	","	-0.09	"
10/14/14 14:30,"	4.59	","	-0.09	"
10/14/14 14:45,"	4.59	","	-0.09	"
10/14/14 15:00,"	4.59	","	-0.09	"
10/14/14 15:15,"	4.59	","	-0.09	"
10/14/14 15:30,"	4.59	","	-0.09	"
10/14/14 15:45,"	4.59	","	-0.09	"
10/14/14 16:00,"	4.59	","	-0.09	"
10/14/14 16:15,"	4.59	","	-0.09	"
10/14/14 16:30,"	4.59	","	-0.09	"
10/14/14 16:45,"	4.59	","	-0.09	"
10/14/14 17:00,"	4.59	","	-0.09	"
10/14/14 17:15,"	4.59	","	-0.09	"
10/14/14 17:30,"	4.59	","	-0.09	"
10/14/14 17:45,"	4.59	","	-0.09	"
10/14/14 18:00,"	4.59	","	-0.09	"
10/14/14 18:15,"	4.59	","	-0.09	"
10/14/14 18:30,"	4.93	","	-0.08	"
10/14/14 18:45,"	4.93	","	-0.08	"
10/14/14 19:00,"	4.93	","	-0.08	"
10/14/14 19:15,"	4.93	","	-0.08	"
10/14/14 19:30,"	4.93	","	-0.08	"
10/14/14 19:45,"	4.93	","	-0.08	"
10/14/14 20:00,"	4.93	","	-0.08	"
10/14/14 20:15,"	4.93	","	-0.08	"
10/14/14 20:30,"	4.93	","	-0.08	"
10/14/14 20:45,"	4.93	","	-0.08	"
10/14/14 21:00,"	4.93	","	-0.08	"
10/14/14 21:15,"	4.93	","	-0.07	"
10/14/14 21:30,"	4.93	","	-0.07	"
10/14/14 21:45,"	4.93	","	-0.07	"
10/14/14 22:00,"	4.93	","	-0.07	"
10/14/14 22:15,"	5.29	","	-0.06	"
10/14/14 22:30,"	5.29	","	-0.06	"
10/14/14 22:45,"	5.66	","	-0.05	"
10/14/14 23:00,"	5.66	","	-0.05	"
10/14/14 23:15,"	5.66	","	-0.05	"
10/14/14 23:30,"	5.66	","	-0.05	"
10/14/14 23:45,"	5.66	","	-0.05	"
10/15/14 0:00,"	5.66	","	-0.05	"
10/15/14 0:15,"	5.66	","	-0.05	"
10/15/14 0:30,"	5.66	","	-0.05	"
10/15/14 0:45,"	5.66	","	-0.05	"
10/15/14 1:00,"	5.66	","	-0.05	"
10/15/14 1:15,"	6.06	","	-0.04	"
10/15/14 1:30,"	5.66	","	-0.05	"
10/15/14 1:45,"	6.06	","	-0.04	"
10/15/14 2:00,"	5.66	","	-0.05	"
10/15/14 2:15,"	6.06	","	-0.04	"
10/15/14 2:30,"	6.06	","	-0.04	"
10/15/14 2:45,"	6.06	","	-0.04	"
10/15/14 3:00,"	6.06	","	-0.04	"
10/15/14 3:15,"	6.06	","	-0.04	"
10/15/14 3:30,"	6.06	","	-0.04	"
10/15/14 3:45,"	6.06	","	-0.04	"
10/15/14 4:00,"	6.06	","	-0.04	"
10/15/14 4:15,"	6.06	","	-0.04	"
10/15/14 4:30,"	6.47	","	-0.03	"
10/15/14 4:45,"	6.47	","	-0.03	"
10/15/14 5:00,"	6.47	","	-0.03	"
10/15/14 5:15,"	6.47	","	-0.03	"
10/15/14 5:30,"	6.47	","	-0.03	"
10/15/14 5:45,"	6.47	","	-0.03	"
10/15/14 6:00,"	6.47	","	-0.03	"
10/15/14 6:15,"	6.47	","	-0.03	"
10/15/14 6:30,"	6.47	","	-0.03	"
10/15/14 6:45,"	6.47	","	-0.03	"
10/15/14 7:00,"	6.47	","	-0.03	"
10/15/14 7:15,"	6.47	","	-0.03	"
10/15/14 7:30,"	6.47	","	-0.03	"
10/15/14 7:45,"	6.06	","	-0.04	"
10/15/14 8:00,"	6.06	","	-0.04	"
10/15/14 8:15,"	6.06	","	-0.04	"
10/15/14 8:30,"	6.06	","	-0.04	"
10/15/14 8:45,"	6.06	","	-0.04	"
10/15/14 9:00,"	6.06	","	-0.04	"
10/15/14 9:15,"	6.06	","	-0.04	"
10/15/14 9:30,"	6.06	","	-0.04	"
10/15/14 9:45,"	6.06	","	-0.04	"
10/15/14 10:00,"	6.06	","	-0.04	"
10/15/14 10:15,"	6.06	","	-0.04	"
10/15/14 10:30,"	6.06	","	-0.04	"
10/15/14 10:45,"	6.06	","	-0.04	"
10/15/14 11:00,"	6.06	","	-0.04	"
10/15/14 11:15,"	6.06	","	-0.04	"
10/15/14 11:30,"	6.06	","	-0.04	"
10/15/14 11:45,"	6.06	","	-0.04	"
10/15/14 12:00,"	6.47	","	-0.03	"
10/15/14 12:15,"	6.47	","	-0.03	"
10/15/14 12:30,"	6.47	","	-0.03	"
10/15/14 12:45,"	6.47	","	-0.03	"
10/15/14 13:00,"	6.47	","	-0.03	"
10/15/14 13:15,"	6.47	","	-0.03	"
10/15/14 13:30,"	6.47	","	-0.03	"
10/15/14 13:45,"	6.47	","	-0.03	"
10/15/14 14:00,"	6.90	","	-0.02	"
10/15/14 14:15,"	6.90	","	-0.02	"
10/15/14 14:30,"	6.90	","	-0.02	"
10/15/14 14:45,"	6.90	","	-0.02	"
10/15/14 15:00,"	6.90	","	-0.02	"
10/15/14 15:15,"	7.34	","	-0.01	"
10/15/14 15:30,"	7.34	","	-0.01	"
10/15/14 15:45,"	7.34	","	-0.01	"
10/15/14 16:00,"	7.34	","	-0.01	"
10/15/14 16:15,"	7.34	","	-0.01	"
10/15/14 16:30,"	7.34	","	-0.01	"
10/15/14 16:45,"	7.34	","	-0.01	"
10/15/14 17:00,"	7.34	","	-0.01	"
10/15/14 17:15,"	7.81	","	0.00	"
10/15/14 17:30,"	7.81	","	0.00	"
10/15/14 17:45,"	7.81	","	0.00	"
10/15/14 18:00,"	7.81	","	0.00	"
10/15/14 18:15,"	7.81	","	0.00	"
10/15/14 18:30,"	7.81	","	0.00	"
10/15/14 18:45,"	7.81	","	0.00	"
10/15/14 19:00,"	7.81	","	0.00	"
10/15/14 19:15,"	7.81	","	0.00	"
10/15/14 19:30,"	7.81	","	0.00	"
10/15/14 19:45,"	7.81	","	0.00	"
10/15/14 20:00,"	7.81	","	0.00	"
10/15/14 20:15,"	7.81	","	0.00	"
10/15/14 20:30,"	7.81	","	0.00	"
10/15/14 20:45,"	7.34	","	-0.01	"
10/15/14 21:00,"	7.34	","	-0.01	"
10/15/14 21:15,"	7.81	","	0.00	"
10/15/14 21:30,"	7.81	","	0.00	"
10/15/14 21:45,"	7.81	","	0.00	"
10/15/14 22:00,"	7.81	","	0.00	"
10/15/14 22:15,"	7.81	","	0.00	"
10/15/14 22:30,"	7.81	","	0.00	"
10/15/14 22:45,"	7.81	","	0.00	"
10/15/14 23:00,"	7.81	","	0.00	"
10/15/14 23:15,"	7.81	","	0.00	"
10/15/14 23:30,"	7.81	","	0.00	"
10/15/14 23:45,"	7.81	","	0.00	"
10/16/14 0:00,"	7.81	","	0.00	"
10/16/14 0:15,"	7.81	","	0.00	"
10/16/14 0:30,"	7.81	","	0.00	"
10/16/14 0:45,"	7.81	","	0.00	"
10/16/14 1:00,"	8.29	","	0.01	"
10/16/14 1:15,"	8.29	","	0.01	"
10/16/14 1:30,"	8.29	","	0.01	"
10/16/14 1:45,"	8.29	","	0.01	"
10/16/14 2:00,"	8.29	","	0.01	"
10/16/14 2:15,"	8.29	","	0.01	"
10/16/14 2:30,"	8.29	","	0.01	"
10/16/14 2:45,"	8.80	","	0.02	"
10/16/14 3:00,"	8.80	","	0.02	"
10/16/14 3:15,"	8.80	","	0.02	"
10/16/14 3:30,"	8.80	","	0.02	"
10/16/14 3:45,"	8.80	","	0.02	"
10/16/14 4:00,"	9.32	","	0.03	"
10/16/14 4:15,"	9.32	","	0.03	"
10/16/14 4:30,"	9.32	","	0.03	"
10/16/14 4:45,"	9.32	","	0.03	"
10/16/14 5:00,"	9.32	","	0.03	"
10/16/14 5:15,"	9.88	","	0.04	"
10/16/14 5:30,"	9.88	","	0.04	"
10/16/14 5:45,"	9.88	","	0.04	"
10/16/14 6:00,"	9.88	","	0.04	"
10/16/14 6:15,"	9.88	","	0.04	"
10/16/14 6:30,"	9.88	","	0.04	"
10/16/14 6:45,"	10.5	","	0.05	"
10/16/14 7:00,"	10.5	","	0.05	"
10/16/14 7:15,"	10.5	","	0.05	"
10/16/14 7:30,"	10.5	","	0.05	"
10/16/14 7:45,"	10.5	","	0.05	"
10/16/14 8:00,"	10.5	","	0.05	"
10/16/14 8:15,"	10.5	","	0.05	"
10/16/14 8:30,"	10.5	","	0.06	"
10/16/14 8:45,"	11.1	","	0.07	"
10/16/14 9:00,"	11.1	","	0.07	"
10/16/14 9:15,"	11.7	","	0.08	"
10/16/14 9:30,"	12.3	","	0.09	"
10/16/14 9:45,"	13.0	","	0.10	"
10/16/14 10:00,"	13.7	","	0.11	"
10/16/14 10:15,"	14.5	","	0.12	"
10/16/14 10:30,"	14.5	","	0.12	"
10/16/14 10:45,"	15.2	","	0.13	"
10/16/14 11:00,"	16.0	","	0.14	"
10/16/14 11:15,"	16.8	","	0.15	"
10/16/14 11:30,"	17.6	","	0.16	"
10/16/14 11:45,"	18.5	","	0.17	"
10/16/14 12:00,"	18.5	","	0.17	"
10/16/14 12:15,"	19.4	","	0.18	"
10/16/14 12:30,"	19.4	","	0.18	"
10/16/14 12:45,"	20.3	","	0.19	"
10/16/14 13:00,"	20.3	","	0.19	"
10/16/14 13:15,"	20.3	","	0.19	"
10/16/14 13:30,"	20.3	","	0.19	"
10/16/14 13:45,"	20.3	","	0.19	"
10/16/14 14:00,"	20.3	","	0.20	"
10/16/14 14:15,"	20.3	","	0.19	"
10/16/14 14:30,"	20.3	","	0.19	"
10/16/14 14:45,"	20.3	","	0.20	"
10/16/14 15:00,"	20.3	","	0.20	"
10/16/14 15:15,"	20.3	","	0.20	"
10/16/14 15:30,"	20.3	","	0.20	"
10/16/14 15:45,"	20.3	","	0.20	"
10/16/14 16:00,"	20.3	","	0.20	"
10/16/14 16:15,"	20.3	","	0.19	"
10/16/14 16:30,"	20.3	","	0.19	"
10/16/14 16:45,"	20.3	","	0.20	"
10/16/14 17:00,"	20.3	","	0.20	"
10/16/14 17:15,"	20.3	","	0.19	"
10/16/14 17:30,"	20.3	","	0.19	"
10/16/14 17:45,"	20.3	","	0.19	"
10/16/14 18:00,"	20.3	","	0.19	"
10/16/14 18:15,"	20.3	","	0.19	"
10/16/14 18:30,"	20.3	","	0.19	"
10/16/14 18:45,"	20.3	","	0.19	"
10/16/14 19:00,"	20.3	","	0.19	"
10/16/14 19:15,"	19.4	","	0.18	"
10/16/14 19:30,"	19.4	","	0.18	"
10/16/14 19:45,"	19.4	","	0.18	"
10/16/14 20:00,"	19.4	","	0.18	"
10/16/14 20:15,"	19.4	","	0.18	"
10/16/14 20:30,"	19.4	","	0.18	"
10/16/14 20:45,"	19.4	","	0.18	"
10/16/14 21:00,"	19.4	","	0.18	"
10/16/14 21:15,"	18.5	","	0.17	"
10/16/14 21:30,"	18.5	","	0.17	"
10/16/14 21:45,"	18.5	","	0.17	"
10/16/14 22:00,"	18.5	","	0.17	"
10/16/14 22:15,"	18.5	","	0.17	"
10/16/14 22:30,"	18.5	","	0.17	"
10/16/14 22:45,"	18.5	","	0.17	"
10/16/14 23:00,"	17.6	","	0.16	"
10/16/14 23:15,"	17.6	","	0.16	"
10/16/14 23:30,"	17.6	","	0.16	"
10/16/14 23:45,"	17.6	","	0.16	"
10/17/14 0:00,"	17.6	","	0.16	"
10/17/14 0:15,"	16.8	","	0.15	"
10/17/14 0:30,"	16.8	","	0.15	"
10/17/14 0:45,"	16.8	","	0.15	"
10/17/14 1:00,"	16.8	","	0.15	"
10/17/14 1:15,"	16.8	","	0.15	"
10/17/14 1:30,"	16.8	","	0.15	"
10/17/14 1:45,"	16.8	","	0.15	"
10/17/14 2:00,"	16.8	","	0.15	"
10/17/14 2:15,"	16.0	","	0.14	"
10/17/14 2:30,"	16.0	","	0.14	"
10/17/14 2:45,"	16.0	","	0.14	"
10/17/14 3:00,"	16.0	","	0.14	"
10/17/14 3:15,"	16.0	","	0.14	"
10/17/14 3:30,"	16.0	","	0.14	"
10/17/14 3:45,"	16.0	","	0.14	"
10/17/14 4:00,"	15.2	","	0.13	"
10/17/14 4:15,"	15.2	","	0.13	"
10/17/14 4:30,"	15.2	","	0.13	"
10/17/14 4:45,"	15.2	","	0.13	"
10/17/14 5:00,"	15.2	","	0.13	"
10/17/14 5:15,"	15.2	","	0.13	"
10/17/14 5:30,"	15.2	","	0.13	"
10/17/14 5:45,"	14.5	","	0.12	"
10/17/14 6:00,"	15.2	","	0.13	"
10/17/14 6:15,"	14.5	","	0.12	"
10/17/14 6:30,"	14.5	","	0.12	"
10/17/14 6:45,"	14.5	","	0.12	"
10/17/14 7:00,"	14.5	","	0.12	"
10/17/14 7:15,"	14.5	","	0.12	"
10/17/14 7:30,"	14.5	","	0.12	"
10/17/14 7:45,"	14.5	","	0.12	"
10/17/14 8:00,"	14.5	","	0.12	"
10/17/14 8:15,"	14.5	","	0.12	"
10/17/14 8:30,"	14.5	","	0.12	"
10/17/14 8:45,"	14.5	","	0.12	"
10/17/14 9:00,"	14.5	","	0.12	"
10/17/14 9:15,"	14.5	","	0.12	"
10/17/14 9:30,"	13.7	","	0.11	"
10/17/14 9:45,"	13.7	","	0.11	"
10/17/14 10:00,"	13.7	","	0.11	"
10/17/14 10:15,"	13.7	","	0.11	"
10/17/14 10:30,"	13.7	","	0.11	"
10/17/14 10:45,"	13.7	","	0.11	"
10/17/14 11:00,"	13.7	","	0.11	"
10/17/14 11:15,"	13.7	","	0.11	"
10/17/14 11:30,"	13.7	","	0.11	"
10/17/14 11:45,"	13.7	","	0.11	"
10/17/14 12:00,"	13.7	","	0.11	"
10/17/14 12:15,"	13.7	","	0.11	"
10/17/14 12:30,"	13.7	","	0.11	"
10/17/14 12:45,"	13.7	","	0.11	"
10/17/14 13:00,"	13.7	","	0.11	"
10/17/14 13:15,"	13.0	","	0.10	"
10/17/14 13:30,"	13.7	","	0.11	"
10/17/14 13:45,"	13.0	","	0.10	"
10/17/14 14:00,"	13.0	","	0.10	"
10/17/14 14:15,"	13.0	","	0.10	"
10/17/14 14:30,"	13.0	","	0.10	"
10/17/14 14:45,"	13.0	","	0.10	"
10/17/14 15:00,"	13.0	","	0.10	"
10/17/14 15:15,"	13.7	","	0.11	"
10/17/14 15:30,"	13.7	","	0.11	"
10/17/14 15:45,"	13.7	","	0.11	"
10/17/14 16:00,"	13.7	","	0.11	"
10/17/14 16:15,"	13.7	","	0.11	"
10/17/14 16:30,"	13.7	","	0.11	"
10/17/14 16:45,"	13.7	","	0.11	"
10/17/14 17:00,"	13.7	","	0.11	"
10/17/14 17:15,"	13.7	","	0.11	"
10/17/14 17:30,"	13.7	","	0.11	"
10/17/14 17:45,"	13.7	","	0.11	"
10/17/14 18:00,"	13.7	","	0.11	"
10/17/14 18:15,"	13.7	","	0.11	"
10/17/14 18:30,"	14.5	","	0.12	"
10/17/14 18:45,"	14.5	","	0.12	"
10/17/14 19:00,"	14.5	","	0.12	"
10/17/14 19:15,"	13.7	","	0.11	"
10/17/14 19:30,"	13.7	","	0.11	"
10/17/14 19:45,"	13.7	","	0.11	"
10/17/14 20:00,"	13.7	","	0.11	"
10/17/14 20:15,"	13.7	","	0.11	"
10/17/14 20:30,"	13.7	","	0.11	"
10/17/14 20:45,"	13.7	","	0.11	"
10/17/14 21:00,"	13.7	","	0.11	"
10/17/14 21:15,"	13.7	","	0.11	"
10/17/14 21:30,"	13.7	","	0.11	"
10/17/14 21:45,"	13.7	","	0.11	"
10/17/14 22:00,"	13.7	","	0.11	"
10/17/14 22:15,"	13.7	","	0.11	"
10/17/14 22:30,"	13.7	","	0.11	"
10/17/14 22:45,"	13.7	","	0.11	"
10/17/14 23:00,"	13.7	","	0.11	"
10/17/14 23:15,"	13.7	","	0.11	"
10/17/14 23:30,"	13.7	","	0.11	"
10/17/14 23:45,"	13.7	","	0.11	"
10/18/14 0:00,"	13.0	","	0.10	"
10/18/14 0:15,"	13.0	","	0.10	"
10/18/14 0:30,"	13.0	","	0.10	"
10/18/14 0:45,"	13.0	","	0.10	"
10/18/14 1:00,"	13.0	","	0.10	"
10/18/14 1:15,"	13.0	","	0.10	"
10/18/14 1:30,"	13.0	","	0.10	"
10/18/14 1:45,"	13.0	","	0.10	"
10/18/14 2:00,"	13.0	","	0.10	"
10/18/14 2:15,"	13.0	","	0.10	"
10/18/14 2:30,"	13.0	","	0.10	"
10/18/14 2:45,"	13.0	","	0.10	"
10/18/14 3:00,"	13.0	","	0.10	"
10/18/14 3:15,"	13.0	","	0.10	"
10/18/14 3:30,"	13.0	","	0.10	"
10/18/14 3:45,"	13.0	","	0.10	"
10/18/14 4:00,"	13.0	","	0.10	"
10/18/14 4:15,"	13.0	","	0.10	"
10/18/14 4:30,"	13.0	","	0.10	"
10/18/14 4:45,"	13.0	","	0.10	"
10/18/14 5:00,"	13.0	","	0.10	"
10/18/14 5:15,"	13.0	","	0.10	"
10/18/14 5:30,"	13.0	","	0.10	"
10/18/14 5:45,"	13.0	","	0.10	"
10/18/14 6:00,"	13.0	","	0.10	"
10/18/14 6:15,"	13.0	","	0.10	"
10/18/14 6:30,"	13.0	","	0.10	"
10/18/14 6:45,"	13.0	","	0.10	"
10/18/14 7:00,"	13.0	","	0.10	"
10/18/14 7:15,"	13.0	","	0.10	"
10/18/14 7:30,"	13.0	","	0.10	"
10/18/14 7:45,"	13.0	","	0.10	"
10/18/14 8:00,"	13.0	","	0.10	"
10/18/14 8:15,"	13.0	","	0.10	"
10/18/14 8:30,"	13.0	","	0.10	"
10/18/14 8:45,"	13.0	","	0.10	"
10/18/14 9:00,"	12.3	","	0.09	"
10/18/14 9:15,"	12.3	","	0.09	"
10/18/14 9:30,"	12.3	","	0.09	"
10/18/14 9:45,"	12.3	","	0.09	"
10/18/14 10:00,"	12.3	","	0.09	"
10/18/14 10:15,"	12.3	","	0.09	"
10/18/14 10:30,"	12.3	","	0.09	"
10/18/14 10:45,"	12.3	","	0.09	"
10/18/14 11:00,"	12.3	","	0.09	"
10/18/14 11:15,"	12.3	","	0.09	"
10/18/14 11:30,"	12.3	","	0.09	"
10/18/14 11:45,"	12.3	","	0.09	"
10/18/14 12:00,"	12.3	","	0.09	"
10/18/14 12:15,"	12.3	","	0.09	"
10/18/14 12:30,"	12.3	","	0.09	"
10/18/14 12:45,"	12.3	","	0.09	"
10/18/14 13:00,"	12.3	","	0.09	"
10/18/14 13:15,"	12.3	","	0.09	"
10/18/14 13:30,"	12.3	","	0.09	"
10/18/14 13:45,"	12.3	","	0.09	"
10/18/14 14:00,"	12.3	","	0.09	"
10/18/14 14:15,"	12.3	","	0.09	"
10/18/14 14:30,"	12.3	","	0.09	"
10/18/14 14:45,"	12.3	","	0.09	"
10/18/14 15:00,"	12.3	","	0.09	"
10/18/14 15:15,"	11.7	","	0.08	"
10/18/14 15:30,"	11.7	","	0.08	"
10/18/14 15:45,"	11.7	","	0.08	"
10/18/14 16:00,"	11.7	","	0.08	"
10/18/14 16:15,"	11.7	","	0.08	"
10/18/14 16:30,"	11.7	","	0.08	"
10/18/14 16:45,"	11.7	","	0.08	"
10/18/14 17:00,"	11.7	","	0.08	"
10/18/14 17:15,"	11.7	","	0.08	"
10/18/14 17:30,"	11.7	","	0.08	"
10/18/14 17:45,"	11.7	","	0.08	"
10/18/14 18:00,"	11.7	","	0.08	"
10/18/14 18:15,"	11.7	","	0.08	"
10/18/14 18:30,"	11.7	","	0.08	"
10/18/14 18:45,"	11.7	","	0.08	"
10/18/14 19:00,"	11.7	","	0.08	"
10/18/14 19:15,"	11.7	","	0.08	"
10/18/14 19:30,"	11.1	","	0.07	"
10/18/14 19:45,"	11.1	","	0.07	"
10/18/14 20:00,"	11.1	","	0.07	"
10/18/14 20:15,"	11.1	","	0.07	"
10/18/14 20:30,"	11.1	","	0.07	"
10/18/14 20:45,"	11.1	","	0.07	"
10/18/14 21:00,"	11.1	","	0.07	"
10/18/14 21:15,"	11.1	","	0.07	"
10/18/14 21:30,"	11.1	","	0.07	"
10/18/14 21:45,"	11.1	","	0.07	"
10/18/14 22:00,"	11.1	","	0.07	"
10/18/14 22:15,"	11.1	","	0.07	"
10/18/14 22:30,"	11.1	","	0.07	"
