forecast_issuance,forecast_time,kcfs
10/21/14 14:44,10/24/14 12:00,0.383
10/21/14 14:44,10/24/14 13:00,0.367
10/21/14 14:44,10/24/14 14:00,0.353
10/21/14 14:44,10/24/14 15:00,0.342
10/21/14 14:44,10/24/14 16:00,0.335
10/21/14 14:44,10/24/14 17:00,0.331
10/21/14 14:44,10/24/14 18:00,0.328
10/21/14 14:44,10/24/14 19:00,0.327
10/21/14 14:44,10/24/14 20:00,0.327
10/21/14 14:44,10/24/14 21:00,0.327
10/21/14 14:44,10/24/14 22:00,0.326
10/21/14 14:44,10/24/14 23:00,0.325
10/21/14 14:44,10/25/14 0:00,0.323
10/21/14 14:44,10/25/14 1:00,0.321
10/21/14 14:44,10/25/14 2:00,0.319
10/21/14 14:44,10/25/14 3:00,0.315
10/21/14 14:44,10/25/14 4:00,0.312
10/21/14 14:44,10/25/14 5:00,0.31
10/21/14 14:44,10/25/14 6:00,0.312
10/21/14 14:44,10/25/14 7:00,0.321
10/21/14 14:44,10/25/14 8:00,0.343
10/21/14 14:44,10/25/14 9:00,0.378
10/21/14 14:44,10/25/14 10:00,0.427
10/21/14 14:44,10/25/14 11:00,0.486
10/21/14 14:44,10/25/14 12:00,0.558
10/21/14 14:44,10/25/14 13:00,0.64
10/21/14 14:44,10/25/14 14:00,0.72
10/21/14 14:44,10/25/14 15:00,0.799
10/21/14 14:44,10/25/14 16:00,0.878
10/21/14 14:44,10/25/14 17:00,0.919
10/21/14 14:44,10/25/14 18:00,0.928
10/21/14 14:44,10/25/14 19:00,0.915
10/21/14 14:44,10/25/14 20:00,0.887
10/21/14 14:44,10/25/14 21:00,0.847
10/21/14 14:44,10/25/14 22:00,0.796
10/21/14 14:44,10/25/14 23:00,0.751
10/21/14 14:44,10/26/14 0:00,0.713
10/21/14 14:44,10/26/14 1:00,0.674
10/21/14 14:44,10/26/14 2:00,0.637
10/21/14 14:44,10/26/14 3:00,0.603
10/21/14 14:44,10/26/14 4:00,0.571
10/21/14 14:44,10/26/14 5:00,0.544
10/21/14 14:44,10/26/14 6:00,0.519
10/21/14 14:44,10/26/14 7:00,0.5
10/21/14 14:44,10/26/14 8:00,0.482
10/21/14 14:44,10/26/14 9:00,0.465
10/21/14 14:44,10/26/14 10:00,0.448
10/21/14 14:44,10/26/14 11:00,0.432
10/21/14 14:44,10/26/14 12:00,0.416
10/21/14 14:44,10/26/14 13:00,-9999
10/21/14 14:44,10/26/14 14:00,-9999
10/21/14 14:44,10/26/14 15:00,-9999
10/21/14 14:44,10/26/14 16:00,-9999
10/21/14 14:44,10/26/14 17:00,-9999
10/21/14 14:44,10/26/14 18:00,-9999
10/21/14 14:44,10/26/14 19:00,-9999
10/21/14 14:44,10/26/14 20:00,-9999
10/21/14 14:44,10/26/14 21:00,-9999
10/21/14 14:44,10/26/14 22:00,-9999
10/21/14 14:44,10/26/14 23:00,-9999
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
