forecast_issuance,forecast_time,kcfs
10/22/14 14:49,10/26/14 22:00,0.887
10/22/14 14:49,10/26/14 23:00,0.831
10/22/14 14:49,10/27/14 0:00,0.77
10/22/14 14:49,10/27/14 1:00,0.725
10/22/14 14:49,10/27/14 2:00,0.688
10/22/14 14:49,10/27/14 3:00,0.652
10/22/14 14:49,10/27/14 4:00,0.617
10/22/14 14:49,10/27/14 5:00,0.585
10/22/14 14:49,10/27/14 6:00,0.555
10/22/14 14:49,10/27/14 7:00,0.528
10/22/14 14:49,10/27/14 8:00,0.503
10/22/14 14:49,10/27/14 9:00,0.483
10/22/14 14:49,10/27/14 10:00,0.465
10/22/14 14:49,10/27/14 11:00,0.448
10/22/14 14:49,10/27/14 12:00,0.432
10/22/14 14:49,10/27/14 13:00,-9999
10/22/14 14:49,10/27/14 14:00,-9999
10/22/14 14:49,10/27/14 15:00,-9999
10/22/14 14:49,10/27/14 16:00,-9999
10/22/14 14:49,10/27/14 17:00,-9999
10/22/14 14:49,10/27/14 18:00,-9999
10/22/14 14:49,10/27/14 19:00,-9999
10/22/14 14:49,10/27/14 20:00,-9999
10/22/14 14:49,10/27/14 21:00,-9999
10/22/14 14:49,10/27/14 22:00,-9999
10/22/14 14:49,10/27/14 23:00,-9999
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
