forecast_issuance,forecast_time,kcfs
10/17/14 14:07,10/19/14 21:00,0.036
10/17/14 14:07,10/19/14 22:00,0.036
10/17/14 14:07,10/19/14 23:00,0.036
10/17/14 14:07,10/20/14 0:00,0.035
10/17/14 14:07,10/20/14 1:00,0.035
10/17/14 14:07,10/20/14 2:00,0.035
10/17/14 14:07,10/20/14 3:00,0.035
10/17/14 14:07,10/20/14 4:00,0.035
10/17/14 14:07,10/20/14 5:00,0.035
10/17/14 14:07,10/20/14 6:00,0.034
10/17/14 14:07,10/20/14 7:00,0.034
10/17/14 14:07,10/20/14 8:00,0.034
10/17/14 14:07,10/20/14 9:00,0.034
10/17/14 14:07,10/20/14 10:00,0.034
10/17/14 14:07,10/20/14 11:00,0.034
10/17/14 14:07,10/20/14 12:00,0.034
10/17/14 14:07,10/20/14 13:00,0.034
10/17/14 14:07,10/20/14 14:00,0.033
10/17/14 14:07,10/20/14 15:00,0.033
10/17/14 14:07,10/20/14 16:00,0.033
10/17/14 14:07,10/20/14 17:00,0.033
10/17/14 14:07,10/20/14 18:00,0.033
10/17/14 14:07,10/20/14 19:00,0.033
10/17/14 14:07,10/20/14 20:00,0.033
10/17/14 14:07,10/20/14 21:00,0.034
10/17/14 14:07,10/20/14 22:00,0.034
10/17/14 14:07,10/20/14 23:00,0.035
10/17/14 14:07,10/21/14 0:00,0.036
10/17/14 14:07,10/21/14 1:00,0.037
10/17/14 14:07,10/21/14 2:00,0.038
10/17/14 14:07,10/21/14 3:00,0.038
10/17/14 14:07,10/21/14 4:00,0.039
10/17/14 14:07,10/21/14 5:00,0.039
10/17/14 14:07,10/21/14 6:00,0.04
10/17/14 14:07,10/21/14 7:00,0.04
10/17/14 14:07,10/21/14 8:00,0.04
10/17/14 14:07,10/21/14 9:00,0.04
10/17/14 14:07,10/21/14 10:00,0.04
10/17/14 14:07,10/21/14 11:00,0.039
10/17/14 14:07,10/21/14 12:00,0.039
10/17/14 14:07,10/21/14 13:00,0.039
10/17/14 14:07,10/21/14 14:00,0.038
10/17/14 14:07,10/21/14 15:00,0.038
10/17/14 14:07,10/21/14 16:00,0.037
10/17/14 14:07,10/21/14 17:00,0.037
10/17/14 14:07,10/21/14 18:00,0.036
10/17/14 14:07,10/21/14 19:00,0.036
10/17/14 14:07,10/21/14 20:00,0.035
10/17/14 14:07,10/21/14 21:00,0.035
10/17/14 14:07,10/21/14 22:00,0.034
10/17/14 14:07,10/21/14 23:00,0.034
10/17/14 14:07,10/22/14 0:00,0.034
10/17/14 14:07,10/22/14 1:00,0.033
10/17/14 14:07,10/22/14 2:00,0.033
10/17/14 14:07,10/22/14 3:00,0.033
10/17/14 14:07,10/22/14 4:00,0.032
10/17/14 14:07,10/22/14 5:00,0.032
10/17/14 14:07,10/22/14 6:00,0.032
10/17/14 14:07,10/22/14 7:00,0.032
10/17/14 14:07,10/22/14 8:00,0.032
10/17/14 14:07,10/22/14 9:00,0.031
10/17/14 14:07,10/22/14 10:00,0.031
10/17/14 14:07,10/22/14 11:00,0.031
10/17/14 14:07,10/22/14 12:00,0.031
10/17/14 14:07,10/22/14 13:00,-9999
10/17/14 14:07,10/22/14 14:00,-9999
10/17/14 14:07,10/22/14 15:00,-9999
10/17/14 14:07,10/22/14 16:00,-9999
10/17/14 14:07,10/22/14 17:00,-9999
10/17/14 14:07,10/22/14 18:00,-9999
10/17/14 14:07,10/22/14 19:00,-9999
10/17/14 14:07,10/22/14 20:00,-9999
10/17/14 14:07,10/22/14 21:00,-9999
10/17/14 14:07,10/22/14 22:00,-9999
10/17/14 14:07,10/22/14 23:00,-9999
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
